Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NZ_CP023154.1	607978	608445		plus	Mut7-C RNAse domain-containing protein		41712408	protein-coding		WP_014835177.1	155	PFDSM3638_RS03030
NZ_CP023154.1	608432	609442		minus	hydrogenase expression/formation protein HypE	hypE	41712409	protein-coding		WP_014835178.1	336	PFDSM3638_RS03035
NZ_CP023154.1	609517	610388		minus	IS982 family transposase		41712410	protein-coding		WP_011011724.1	290	PFDSM3638_RS03040
NZ_CP023154.1	610433	611635		plus	MFS transporter		41712411	protein-coding		WP_011011726.1	400	PFDSM3638_RS03045
NZ_CP023154.1	611661	612326		plus	hypothetical protein		41712412	protein-coding		WP_011011727.1	221	PFDSM3638_RS03050
NZ_CP023154.1	612336	613463		plus	iron-containing alcohol dehydrogenase		41712413	protein-coding		WP_011011728.1	375	PFDSM3638_RS03055
NZ_CP023154.1	613453	613830		plus	ribonuclease III family protein		41712414	protein-coding		WP_011011729.1	125	PFDSM3638_RS03060
NZ_CP023154.1	613811	614104		minus	transcriptional regulator		41712415	protein-coding		WP_011011730.1	97	PFDSM3638_RS03065
NZ_CP023154.1	614157	615302		plus	DUF763 domain-containing protein		41712416	protein-coding		WP_048059041.1	381	PFDSM3638_RS03070
NZ_CP023154.1	615292	616083		minus	extradiol dioxygenase		41712417	protein-coding		WP_014835182.1	263	PFDSM3638_RS03075
NZ_CP023154.1	616327	617454		plus	fructose-1,6-bisphosphate aldolase/phosphatase	fbp	41712418	protein-coding		WP_011011733.1	375	PFDSM3638_RS03080
NZ_CP023154.1	617509	617907		plus	ParB/RepB/Spo0J family partition protein		41712419	protein-coding		WP_011011734.1	132	PFDSM3638_RS03085
NZ_CP023154.1	617958	618377		plus	hydrogenase nickel incorporation protein HypA	hypA	41712420	protein-coding		WP_011011735.1	139	PFDSM3638_RS03090
NZ_CP023154.1	618374	619099		plus	Mrp/NBP35 family ATP-binding protein		41712421	protein-coding		WP_011011736.1	241	PFDSM3638_RS03095
NZ_CP023154.1	619112	619588		plus	hydrogenase maturation peptidase HycI	hycI	41712422	protein-coding		WP_011011737.1	158	PFDSM3638_RS03100
NZ_CP023154.1	619553	620143		minus	molybdenum cofactor guanylyltransferase MobA	mobA	41712423	protein-coding		WP_011011738.1	196	PFDSM3638_RS03105
NZ_CP023154.1	620137	620541		minus	PPC domain-containing DNA-binding protein		41712424	protein-coding		WP_011011739.1	134	PFDSM3638_RS03110
NZ_CP023154.1	620598	620924		plus	DUF134 domain-containing protein		41712425	protein-coding		WP_011011740.1	108	PFDSM3638_RS03115
NZ_CP023154.1	620921	621772		plus	winged helix-turn-helix transcriptional regulator		41712426	protein-coding		WP_014835184.1	283	PFDSM3638_RS03120
NZ_CP023154.1	621773	622273		minus	hypothetical protein		41712427	protein-coding		WP_011011743.1	166	PFDSM3638_RS03125
NZ_CP023154.1	622672	623133		minus	DUF1931 family protein		41712428	protein-coding		WP_011011744.1	153	PFDSM3638_RS03130
NZ_CP023154.1	623351	624130		plus	ATPase domain-containing protein		71770850	protein-coding		WP_011011745.1	259	PFDSM3638_RS10705
NZ_CP023154.1	624139	624495		plus	ATPase domain-containing protein		80427278	protein-coding		WP_011011746.1	118	PFDSM3638_RS10835
NZ_CP023154.1	624510	624710		plus	ATPase domain-containing protein		80427279	protein-coding		WP_262923839.1	66	PFDSM3638_RS10840
NZ_CP023154.1	624703	624999		plus	DUF3227 domain-containing protein		41712430	protein-coding		WP_011011748.1	98	PFDSM3638_RS03140
NZ_CP023154.1	625005	625673		plus	hypothetical protein		41712431	protein-coding		WP_011011749.1	222	PFDSM3638_RS03145
NZ_CP023154.1	625670	625849		minus	hypothetical protein		41712432	protein-coding		WP_014835185.1	59	PFDSM3638_RS03150
NZ_CP023154.1	625883	626896		minus	radical SAM protein		41712433	protein-coding		WP_011011751.1	337	PFDSM3638_RS03155
NZ_CP023154.1	626940	627644		minus	ATP-binding protein		41712434	protein-coding		WP_223209004.1	234	PFDSM3638_RS03160
NZ_CP023154.1	627725	628180		minus	flavodoxin family protein		41712435	protein-coding		WP_014835188.1	151	PFDSM3638_RS03165
NZ_CP023154.1	628173	629549		minus	ATP-binding protein		41712436	protein-coding		WP_011011754.1	458	PFDSM3638_RS03170
NZ_CP023154.1	629609	630958		minus	ATP-binding protein		41712437	protein-coding		WP_011011755.1	449	PFDSM3638_RS03175
NZ_CP023154.1	631051	632421		minus	ATP-binding protein		41712438	protein-coding		WP_011011756.1	456	PFDSM3638_RS03180
NZ_CP023154.1	632486	633532		minus	type I-A CRISPR-associated protein Cas8a2/Csa4	cas8a2	41712439	protein-coding		WP_011011757.1	348	PFDSM3638_RS03185
NZ_CP023154.1	633529	634677		minus	type I-A CRISPR-associated protein Cas8a2/Csa4	cas8a2	41712440	protein-coding		WP_011011758.1	382	PFDSM3638_RS03190
NZ_CP023154.1	634690	635403		minus	CRISPR-associated endonuclease Cas3''		41712441	protein-coding		WP_011011759.1	237	PFDSM3638_RS03195
NZ_CP023154.1	635400	637376		minus	CRISPR-associated helicase Cas3'	cas3	41712442	protein-coding		WP_011011760.1	658	PFDSM3638_RS03200
NZ_CP023154.1	637346	638137		minus	type I-A CRISPR-associated protein Cas5a	cas5a	41712443	protein-coding		WP_011011761.1	263	PFDSM3638_RS03205
NZ_CP023154.1	638138	639160		minus	type I-A CRISPR-associated protein Cas7/Csa2	cas7a	41712444	protein-coding		WP_223209005.1	340	PFDSM3638_RS03210
NZ_CP023154.1	639160	639522		minus	hypothetical protein		41712445	protein-coding		WP_011011763.1	120	PFDSM3638_RS03215
NZ_CP023154.1	639650	640312		plus	CRISPR-associated CARF protein Csa3	csa3	41712446	protein-coding		WP_011011764.1	220	PFDSM3638_RS03220
NZ_CP023154.1	640434	640733		plus	hypothetical protein		41712447	protein-coding		WP_011011765.1	99	PFDSM3638_RS03225
NZ_CP023154.1	641066	641416		minus	gamma-glutamylcyclotransferase		41712448	protein-coding		WP_011011766.1	116	PFDSM3638_RS03230
NZ_CP023154.1	642082	643728		minus	radical SAM/SPASM domain-containing protein		41712449	protein-coding		WP_011011767.1	548	PFDSM3638_RS03235
NZ_CP023154.1	643867	644217		plus	hypothetical protein		41712450	protein-coding		WP_011011768.1	116	PFDSM3638_RS03240
NZ_CP023154.1	644252	644719		plus	helix-turn-helix domain-containing protein		41712451	protein-coding		WP_011011769.1	155	PFDSM3638_RS03245
NZ_CP023154.1	644825	645799		minus	hypothetical protein		41712452	protein-coding		WP_223209006.1	324	PFDSM3638_RS03250
NZ_CP023154.1	645796	646563		minus	DUF6345 domain-containing protein		41712453	protein-coding		WP_011011771.1	255	PFDSM3638_RS03255
NZ_CP023154.1	646971	648158		plus	ATP-binding protein		41712454	protein-coding		WP_011011772.1	395	PFDSM3638_RS03260
NZ_CP023154.1	648311	648835		plus	hypothetical protein		41712455	protein-coding		WP_011011773.1	174	PFDSM3638_RS03265
NZ_CP023154.1	649037	649414		plus	hypothetical protein		41712456	protein-coding		WP_011011774.1	125	PFDSM3638_RS03270
NZ_CP023154.1	649411	650517		plus	serine/threonine-protein kinase		41712457	protein-coding		WP_014835192.1	368	PFDSM3638_RS03275
NZ_CP023154.1	650559	650798		plus	hypothetical protein		64728637	protein-coding		WP_011011776.1	79	PFDSM3638_RS10640
NZ_CP023154.1	650845	651258		minus	hypothetical protein		41712458	protein-coding		WP_223209007.1	137	PFDSM3638_RS03280
NZ_CP023154.1	651283	652179		minus	dihydrodipicolinate synthase family protein		41712459	protein-coding		WP_011011778.1	298	PFDSM3638_RS03285
NZ_CP023154.1	652192	652380		minus	DUF835 domain-containing protein		41712460	protein-coding		WP_237718491.1	62	PFDSM3638_RS03290
NZ_CP023154.1	652292	652774		minus	hypothetical protein		71770852	protein-coding		WP_014835194.1	160	PFDSM3638_RS10715
NZ_CP023154.1	652746	653243		minus	hypothetical protein		41712461	protein-coding		WP_011011780.1	165	PFDSM3638_RS03295
NZ_CP023154.1	653309	654265		minus	4Fe-4S dicluster domain-containing protein		41712462	protein-coding		WP_011011781.1	318	PFDSM3638_RS03300
NZ_CP023154.1	654348	655130		plus	helix-turn-helix domain-containing protein		41712463	protein-coding		WP_014835197.1	260	PFDSM3638_RS03305
NZ_CP023154.1	655271	655414		plus	hypothetical protein		41712464	protein-coding		WP_223209008.1	47	PFDSM3638_RS03310
NZ_CP023154.1	655479	656441		plus	hypothetical protein		41712465	protein-coding		WP_011011784.1	320	PFDSM3638_RS03315
NZ_CP023154.1	656472	656780		plus	hypothetical protein		41712466	protein-coding		WP_011011785.1	102	PFDSM3638_RS03320
NZ_CP023154.1	656800	657150		minus	hypothetical protein		41712467	protein-coding		WP_011011786.1	116	PFDSM3638_RS03325
NZ_CP023154.1	657265	658623		minus	RsmB/NOP family class I SAM-dependent RNA methyltransferase		41712468	protein-coding		WP_011011787.1	452	PFDSM3638_RS03330
NZ_CP023154.1	658870	660222		minus	adenylosuccinate lyase	purB	41712469	protein-coding		WP_011011788.1	450	PFDSM3638_RS03335
NZ_CP023154.1	660390	660770		minus	2-iminobutanoate/2-iminopropanoate deaminase	ridA	41712470	protein-coding		WP_011011789.1	126	PFDSM3638_RS03340
NZ_CP023154.1	660861	661793		plus	GNAT family N-acetyltransferase		41712471	protein-coding		WP_011011790.1	310	PFDSM3638_RS03345
NZ_CP023154.1	662002	663774		minus	ribosome biogenesis/translation initiation ATPase RLI		41712472	protein-coding		WP_011011791.1	590	PFDSM3638_RS03350
NZ_CP023154.1	663846	664049		plus	hypothetical protein		41712473	protein-coding		WP_011011792.1	67	PFDSM3638_RS03355
NZ_CP023154.1	664107	665675		plus	methylmalonyl-CoA decarboxylase subunit alpha	mmdA	41712474	protein-coding		WP_011011793.1	522	PFDSM3638_RS03360
NZ_CP023154.1	665686	666042		plus	OadG family protein		41712475	protein-coding		WP_014835199.1	118	PFDSM3638_RS03365
NZ_CP023154.1	666045	666479		plus	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit		41712476	protein-coding		WP_011011795.1	144	PFDSM3638_RS03370
NZ_CP023154.1	666486	667688		plus	sodium ion-translocating decarboxylase subunit beta		41712477	protein-coding		WP_011011796.1	400	PFDSM3638_RS03375
NZ_CP023154.1	667745	667996		plus	hypothetical protein		41712478	protein-coding		WP_011011797.1	83	PFDSM3638_RS03380
NZ_CP023154.1	667993	668937		minus	carbamate kinase	arcC	41712479	protein-coding		WP_011011798.1	314	PFDSM3638_RS03385
NZ_CP023154.1	669069	671231		minus	ATP-dependent DNA helicase		41712480	protein-coding		WP_011011799.1	720	PFDSM3638_RS03390
NZ_CP023154.1	671241	672350		minus	tRNA (guanine(9)-/adenine(9)-N1)-methyltransferase	trm10	41712481	protein-coding		WP_223209009.1	369	PFDSM3638_RS03395
NZ_CP023154.1	672404	673075		plus	M48 family metallopeptidase		41712482	protein-coding		WP_011011801.1	223	PFDSM3638_RS03400
NZ_CP023154.1	673050	673463		minus	secondary thiamine-phosphate synthase enzyme YjbQ		41712483	protein-coding		WP_011011802.1	137	PFDSM3638_RS03405
NZ_CP023154.1	673670	674347		plus	hypothetical protein		41712484	protein-coding		WP_011011803.1	225	PFDSM3638_RS03410
NZ_CP023154.1	674392	674562		plus	hypothetical protein		54853112	protein-coding		WP_011011805.1	56	PFDSM3638_RS10575
NZ_CP023154.1	674569	674985		plus	hypothetical protein		41712485	protein-coding		WP_011011806.1	138	PFDSM3638_RS03415
NZ_CP023154.1	675403	676323		minus	type I restriction endonuclease		41712486	protein-coding		WP_011011807.1	306	PFDSM3638_RS03420
NZ_CP023154.1	676335	676754		minus	hypothetical protein		41712487	protein-coding		WP_011011808.1	139	PFDSM3638_RS03425
NZ_CP023154.1	676761	677582		minus	TFIIB-type zinc ribbon-containing protein		41712488	protein-coding		WP_014835202.1	273	PFDSM3638_RS03430
NZ_CP023154.1	681323	681865		plus	S8 family serine peptidase		41712489	protein-coding		WP_223209019.1	180	PFDSM3638_RS03435
NZ_CP023154.1	681936	682190		plus	uncharacterized gene		41712490	pseudogene				PFDSM3638_RS03440
NZ_CP023154.1	682172	682399		minus	uncharacterized gene		41712491	pseudogene				PFDSM3638_RS03445
NZ_CP023154.1	682437	682823		minus	transcriptional regulator		41712492	protein-coding		WP_011011815.1	128	PFDSM3638_RS03450
NZ_CP023154.1	682997	684367		plus	hydroxylamine reductase	hcp	41712493	protein-coding		WP_048059081.1	456	PFDSM3638_RS03455
NZ_CP023154.1	684392	684868		minus	DUF1858 domain-containing protein		41712494	protein-coding		WP_011011817.1	158	PFDSM3638_RS03460
NZ_CP023154.1	684979	686154		plus	FprA family A-type flavoprotein		41712495	protein-coding		WP_011011818.1	391	PFDSM3638_RS03465
NZ_CP023154.1	686156	687496		plus	DUF438 domain-containing protein		41712496	protein-coding		WP_014835206.1	446	PFDSM3638_RS03470
NZ_CP023154.1	687498	687809		plus	cupin domain-containing protein		41712497	protein-coding		WP_011011820.1	103	PFDSM3638_RS03475
NZ_CP023154.1	687891	688208		plus	MFS transporter		80427280	protein-coding		WP_014835207.1	105	PFDSM3638_RS10845
NZ_CP023154.1	688184	688819		plus	MFS transporter		41712499	protein-coding		WP_143522492.1	211	PFDSM3638_RS03485
NZ_CP023154.1	688823	688993		plus	hypothetical protein		54853113	protein-coding		WP_158295414.1	56	PFDSM3638_RS10580
NZ_CP023154.1	689024	690026		plus	uncharacterized gene		71770853	pseudogene				PFDSM3638_RS10720
NZ_CP023154.1	690041	690856		minus	hypothetical protein		41712502	protein-coding		WP_011011827.1	271	PFDSM3638_RS03500
NZ_CP023154.1	690928	691281		minus	DUF302 domain-containing protein		41712503	protein-coding		WP_011011828.1	117	PFDSM3638_RS03505
NZ_CP023154.1	691295	692596		minus	cytochrome c biogenesis protein CcdA		41712504	protein-coding		WP_011011829.1	433	PFDSM3638_RS03510
NZ_CP023154.1	692658	692987		minus	hypothetical protein		41712505	protein-coding		WP_011011830.1	109	PFDSM3638_RS03515
NZ_CP023154.1	692990	693196		minus	hypothetical protein		41712506	protein-coding		WP_014835210.1	68	PFDSM3638_RS03520
NZ_CP023154.1	693360	693464		plus	uncharacterized gene		71770854	pseudogene				PFDSM3638_RS10725
NZ_CP023154.1	693561	694946		minus	MATE family efflux transporter		41712508	protein-coding		WP_011011833.1	461	PFDSM3638_RS03530
NZ_CP023154.1	694986	695354		minus	helix-turn-helix domain-containing protein		41712509	protein-coding		WP_148267967.1	122	PFDSM3638_RS03535
NZ_CP023154.1	695521	696024		plus	SLC13 family permease		71770855	protein-coding		WP_237718492.1	167	PFDSM3638_RS10730
NZ_CP023154.1	696011	696388		plus	hypothetical protein		71770856	protein-coding		WP_011011837.1	125	PFDSM3638_RS10735
NZ_CP023154.1	696634	697101		plus	flavodoxin		41712511	protein-coding		WP_048192918.1	155	PFDSM3638_RS03545
NZ_CP023154.1	697364	697900		minus	nitroreductase family protein		41712512	protein-coding		WP_011011840.1	178	PFDSM3638_RS03550
NZ_CP023154.1	697962	698798		plus	NAD(P)-dependent oxidoreductase		41712513	protein-coding		WP_011011841.1	278	PFDSM3638_RS03555
NZ_CP023154.1	699186	699710		plus	class I SAM-dependent methyltransferase		41712514	protein-coding		WP_011011842.1	174	PFDSM3638_RS03560
NZ_CP023154.1	700286	701029		plus	heliorhodopsin HeR	heR	41712517	protein-coding		WP_011011843.1	247	PFDSM3638_RS03575
NZ_CP023154.1	701065	701289		plus	nuclear transport factor 2 family protein		41712518	protein-coding		WP_011011844.1	74	PFDSM3638_RS03580
NZ_CP023154.1	701316	701639		plus	hypothetical protein		41712519	protein-coding		WP_011011845.1	107	PFDSM3638_RS03585
NZ_CP023154.1	701566	701886		plus	pyrimidine dimer DNA glycosylase/endonuclease V		71770857	protein-coding		WP_223209021.1	106	PFDSM3638_RS10740
NZ_CP023154.1	701991	702557		minus	NAD(P)H-dependent oxidoreductase		41712520	protein-coding		WP_011011846.1	188	PFDSM3638_RS03590
NZ_CP023154.1	702699	703268		plus	redoxin domain-containing protein		41712521	protein-coding		WP_011011847.1	189	PFDSM3638_RS03595
NZ_CP023154.1	703603	704439		plus	FTR1 family protein		41712522	protein-coding		WP_011011848.1	278	PFDSM3638_RS03600
NZ_CP023154.1	704538	705122		plus	CGP-CTERM sorting domain-containing protein		41712523	protein-coding		WP_011011849.1	194	PFDSM3638_RS03605
NZ_CP023154.1	705158	705550		plus	CoA-binding protein		41712524	protein-coding		WP_011011850.1	130	PFDSM3638_RS03610
NZ_CP023154.1	705554	705928		plus	DUF302 domain-containing protein		41712525	protein-coding		WP_011011851.1	124	PFDSM3638_RS03615
NZ_CP023154.1	706022	706240		plus	heavy-metal-associated domain-containing protein		41712526	protein-coding		WP_011011852.1	72	PFDSM3638_RS03620
NZ_CP023154.1	706357	706998		plus	corrinoid protein-associated methyltransferase CpaM	cpaM	41712527	protein-coding		WP_011011853.1	213	PFDSM3638_RS03625
NZ_CP023154.1	707002	708168		plus	HgcAB-like fusion protein		41712528	protein-coding		WP_011011854.1	388	PFDSM3638_RS03630
NZ_CP023154.1	708226	709140		plus	hypothetical protein		41712529	protein-coding		WP_011011855.1	304	PFDSM3638_RS03635
NZ_CP023154.1	709238	709405		plus	hypothetical protein		41712530	protein-coding		WP_011011856.1	55	PFDSM3638_RS03640
NZ_CP023154.1	709490	710239		minus	ABC transporter ATP-binding protein		41712531	protein-coding		WP_011011858.1	249	PFDSM3638_RS03645
NZ_CP023154.1	710265	710777		minus	hypothetical protein		41712532	protein-coding		WP_149586325.1	170	PFDSM3638_RS03650
NZ_CP023154.1	710795	710944		minus	hypothetical protein		54853115	protein-coding		WP_158309348.1	49	PFDSM3638_RS10590
NZ_CP023154.1	710978	711883		minus	ABC transporter ATP-binding protein		41712533	protein-coding		WP_011011860.1	301	PFDSM3638_RS03655
NZ_CP023154.1	711883	712956		minus	hypothetical protein		41712534	protein-coding		WP_244949830.1	357	PFDSM3638_RS03660
NZ_CP023154.1	713002	714165		minus	radical SAM protein		41712535	protein-coding		WP_317259667.1	387	PFDSM3638_RS03665
NZ_CP023154.1	714090	714650		minus	hypothetical protein		41712536	protein-coding		WP_011011863.1	186	PFDSM3638_RS03670
NZ_CP023154.1	714671	714865		plus	hypothetical protein		41712537	protein-coding		WP_011011864.1	64	PFDSM3638_RS03675
NZ_CP023154.1	715523	715627		plus	uncharacterized gene		41712538	pseudogene				PFDSM3638_RS03680
NZ_CP023154.1	715646	716191		minus	class I SAM-dependent methyltransferase		41712539	protein-coding		WP_011011866.1	181	PFDSM3638_RS03685
NZ_CP023154.1	716407	716766		plus	hypothetical protein		41712540	protein-coding		WP_011011867.1	119	PFDSM3638_RS03690
NZ_CP023154.1	717215	717598		minus	hypothetical protein		54853116	protein-coding		WP_158295415.1	127	PFDSM3638_RS10595
NZ_CP023154.1	717564	718184		minus	TRASH domain-containing protein		41712542	protein-coding		WP_014835219.1	206	PFDSM3638_RS03700
NZ_CP023154.1	718309	720708		plus	heavy metal translocating P-type ATPase		41712543	protein-coding		WP_011011869.1	799	PFDSM3638_RS03705
NZ_CP023154.1	720724	721026		plus	thioredoxin family protein		41712544	protein-coding		WP_011011870.1	100	PFDSM3638_RS03710
NZ_CP023154.1	721127	721651		plus	ferritin		41712545	protein-coding		WP_011011871.1	174	PFDSM3638_RS03715
NZ_CP023154.1	721928	722143		plus	uncharacterized gene		41712546	pseudogene				PFDSM3638_RS03720
NZ_CP023154.1	722400	723989		minus	ABC transporter ATP-binding protein		41712547	protein-coding		WP_011011873.1	529	PFDSM3638_RS03725
NZ_CP023154.1	724677	725312		minus	neutral amino acid NAAT transporter SnatA	snatA	41712548	protein-coding		WP_011011874.1	211	PFDSM3638_RS03730
NZ_CP023154.1	725375	726184		plus	ZIP family metal transporter		41712549	protein-coding		WP_011011875.1	269	PFDSM3638_RS03735
NZ_CP023154.1	726176	727252		minus	Xaa-Pro peptidase family protein		41712550	protein-coding		WP_011011876.1	358	PFDSM3638_RS03740
NZ_CP023154.1	728023	728610		plus	SagB/ThcOx family dehydrogenase		41712551	protein-coding		WP_011011879.1	195	PFDSM3638_RS03745
NZ_CP023154.1	728580	729824		minus	FprA family A-type flavoprotein		41712552	protein-coding		WP_011011880.1	414	PFDSM3638_RS03750
NZ_CP023154.1	729873	730322		minus	peroxiredoxin		41712553	protein-coding		WP_011011881.1	149	PFDSM3638_RS03755
NZ_CP023154.1	730327	731193		minus	thiamine pyrophosphate-dependent enzyme		41712554	protein-coding		WP_011011882.1	288	PFDSM3638_RS03760
NZ_CP023154.1	731190	732902		minus	2-oxoacid:acceptor oxidoreductase subunit alpha		41712555	protein-coding		WP_011011883.1	570	PFDSM3638_RS03765
NZ_CP023154.1	732953	734473		minus	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase	gapN	41712556	protein-coding		WP_011011884.1	506	PFDSM3638_RS03770
NZ_CP023154.1	734627	735328		plus	IS6-like element ISPfu2 family transposase		41712557	protein-coding		WP_011011181.1	233	PFDSM3638_RS03775
NZ_CP023154.1	735402	735674		minus	HEPN domain-containing protein		41712558	protein-coding		WP_011011886.1	90	PFDSM3638_RS03780
NZ_CP023154.1	735938	737267		plus	uncharacterized gene		41712560	pseudogene				PFDSM3638_RS03790
NZ_CP023154.1	737254	737406		plus	uncharacterized gene		71770858	pseudogene				PFDSM3638_RS10745
NZ_CP023154.1	737344	737673		minus	ATP-binding protein		71770859	protein-coding		WP_011011889.1	109	PFDSM3638_RS10750
NZ_CP023154.1	737738	738103		minus	AAA family ATPase		71770860	protein-coding		WP_011011890.1	121	PFDSM3638_RS10755
NZ_CP023154.1	738317	739611		minus	uncharacterized gene		41712563	pseudogene				PFDSM3638_RS03805
NZ_CP023154.1	739671	741017		minus	nucleotide sugar dehydrogenase		41712564	protein-coding		WP_014835224.1	448	PFDSM3638_RS03810
NZ_CP023154.1	741018	741968		minus	UDP-N-acetylglucosamine 3-dehydrogenase		41712565	protein-coding		WP_011011894.1	316	PFDSM3638_RS03815
NZ_CP023154.1	741974	743068		minus	DegT/DnrJ/EryC1/StrS family aminotransferase		41712566	protein-coding		WP_011011895.1	364	PFDSM3638_RS03820
NZ_CP023154.1	743078	743694		minus	uncharacterized gene		80427281	pseudogene				PFDSM3638_RS10850
NZ_CP023154.1	743764	744660		minus	glycosyltransferase		41712568	protein-coding		WP_011011897.1	298	PFDSM3638_RS03830
NZ_CP023154.1	744653	745531		minus	UTP--glucose-1-phosphate uridylyltransferase GalU	galU	41712569	protein-coding		WP_011011898.1	292	PFDSM3638_RS03835
NZ_CP023154.1	745528	746769		minus	UDP-glucose/GDP-mannose dehydrogenase family protein		41712570	protein-coding		WP_014835225.1	413	PFDSM3638_RS03840
NZ_CP023154.1	746823	747221		plus	nucleotidyltransferase domain-containing protein		41712571	protein-coding		WP_011011900.1	132	PFDSM3638_RS03845
NZ_CP023154.1	747474	747710		minus	antitoxin VapB family protein		41712573	protein-coding		WP_014835226.1	78	PFDSM3638_RS03855
NZ_CP023154.1	747915	748145		plus	hypothetical protein		41712574	protein-coding		WP_014835227.1	76	PFDSM3638_RS03860
NZ_CP023154.1	748278	748544		plus	type II toxin-antitoxin system VapC family toxin		41712575	protein-coding		WP_014835228.1	88	PFDSM3638_RS10770
NZ_CP023154.1	748629	749288		plus	oligosaccharide flippase family protein		41712576	protein-coding		WP_237718485.1	219	PFDSM3638_RS03870
NZ_CP023154.1	749241	749459		minus	hypothetical protein		41712577	protein-coding		WP_011011906.1	72	PFDSM3638_RS03875
NZ_CP023154.1	749466	749645		minus	hypothetical protein		41712578	protein-coding		WP_011011907.1	59	PFDSM3638_RS03880
NZ_CP023154.1	749642	749776		minus	antitoxin AF2212-like protein		41712579	protein-coding		WP_011011908.1	44	PFDSM3638_RS03885
NZ_CP023154.1	749853	750554		plus	IS6-like element ISPfu2 family transposase		41712580	protein-coding		WP_011011181.1	233	PFDSM3638_RS03890
NZ_CP023154.1	750591	750734		plus	hypothetical protein		41712581	protein-coding		WP_223209014.1	47	PFDSM3638_RS03895
NZ_CP023154.1	750731	751147		plus	type II toxin-antitoxin system VapC family toxin		41712582	protein-coding		WP_011011909.1	138	PFDSM3638_RS03900
NZ_CP023154.1	751266	751400		minus	hypothetical protein		80427282	protein-coding		WP_262923838.1	44	PFDSM3638_RS10855
NZ_CP023154.1	751537	751809		plus	hypothetical protein		41712583	protein-coding		WP_223209015.1	90	PFDSM3638_RS03905
NZ_CP023154.1	751836	753053		plus	polysaccharide biosynthesis C-terminal domain-containing protein		41712584	protein-coding		WP_011011911.1	405	PFDSM3638_RS03910
NZ_CP023154.1	753021	753497		minus	glycosyltransferase		41712585	protein-coding		WP_158309350.1	158	PFDSM3638_RS03915
NZ_CP023154.1	753677	754378		plus	IS6-like element ISPfu5 family transposase		41712586	protein-coding		WP_011011653.1	233	PFDSM3638_RS03920
NZ_CP023154.1	754370	754930		minus	glycosyltransferase family 4 protein		41712587	protein-coding		WP_244949832.1	186	PFDSM3638_RS03925
NZ_CP023154.1	755073	755944		plus	IS982 family transposase		41712588	protein-coding		WP_143522501.1	289	PFDSM3638_RS03930
NZ_CP023154.1	755925	756305		minus	glycosyltransferase		41712589	protein-coding		WP_014835235.1	126	PFDSM3638_RS03935
NZ_CP023154.1	756311	756970		minus	glycosyltransferase family 4 protein		41712590	protein-coding		WP_011011918.1	219	PFDSM3638_RS03940
NZ_CP023154.1	756975	757445		minus	glycosyltransferase family 4 protein		41712591	protein-coding		WP_011011919.1	156	PFDSM3638_RS03945
NZ_CP023154.1	757458	759167		minus	hypothetical protein		41712592	protein-coding		WP_014835236.1	569	PFDSM3638_RS03950
NZ_CP023154.1	759164	760333		minus	glycosyltransferase family 4 protein		41712593	protein-coding		WP_011011921.1	389	PFDSM3638_RS03955
NZ_CP023154.1	760334	762022		minus	asparagine synthase C-terminal domain-containing protein		41712594	protein-coding		WP_244949833.1	562	PFDSM3638_RS03960
NZ_CP023154.1	761946	762281		minus	hypothetical protein		41712595	protein-coding		WP_014835237.1	111	PFDSM3638_RS03965
NZ_CP023154.1	762271	763347		minus	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	wecB	41712596	protein-coding		WP_011011924.1	358	PFDSM3638_RS03970
NZ_CP023154.1	763344	764546		minus	glycosyltransferase		41712597	protein-coding		WP_011011925.1	400	PFDSM3638_RS03975
NZ_CP023154.1	764559	765044		minus	acyltransferase		41712598	protein-coding		WP_014835238.1	161	PFDSM3638_RS03980
NZ_CP023154.1	765068	766111		minus	GNAT family N-acetyltransferase		41712599	protein-coding		WP_011011927.1	347	PFDSM3638_RS03985
NZ_CP023154.1	766124	767032		minus	glycosyltransferase family 2 protein		41712600	protein-coding		WP_011011928.1	302	PFDSM3638_RS03990
NZ_CP023154.1	767044	767244		minus	NAD(P)-binding domain-containing protein		41712601	protein-coding		WP_014835239.1	66	PFDSM3638_RS03995
NZ_CP023154.1	767425	768291		plus	uncharacterized gene		41712602	pseudogene				PFDSM3638_RS04000
NZ_CP023154.1	768312	768716		minus	hypothetical protein		41712603	protein-coding		WP_011011932.1	134	PFDSM3638_RS04005
NZ_CP023154.1	768713	769957		minus	DUF58 domain-containing protein		41712604	protein-coding		WP_011011933.1	414	PFDSM3638_RS04010
NZ_CP023154.1	769954	770883		minus	MoxR family ATPase		41712605	protein-coding		WP_011011934.1	309	PFDSM3638_RS04015
NZ_CP023154.1	770885	771232		minus	hypothetical protein		89846304	protein-coding		WP_317259666.1	115	PFDSM3638_RS10890
NZ_CP023154.1	771229	771870		minus	DUF4350 domain-containing protein		41712606	protein-coding		WP_011011936.1	213	PFDSM3638_RS04020
NZ_CP023154.1	771867	773555		minus	hypothetical protein		41712607	protein-coding		WP_011011937.1	562	PFDSM3638_RS04025
